ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-4343473,Source1,2,2022-09-20 14:30:00,2022-09-20 16:00:00,33.63892436,-112.42668986,33.63878436,-112.42668986,0.01,Bell Rd FROM: Cotton Ln TO: Cotton Ln - Incident - BLOCKED: Bell Rd Westbound at Cotton Ln the right lane is BLOCKED due to a crash. Please avoid the area. #surprise #phxtraffic,W Bell Rd,Surprise,Maricopa,AZ,85388,US,US/Mountain,KLUF,2022-09-20 14:56:00,93.0,93.0,32.0,28.68,10.0,CALM,0.0,0.0,Partly Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-5075001,Source1,2,2022-06-05 18:48:30,2022-06-05 20:50:00,33.461661,-112.15028999999998,33.461639,-112.10987,2.33,Stationary traffic on Papago Fwy E - I-10 E - Pearl Harbor Memorial Hwy from 51st Ave/Exit 139 (I-10) to I-17/Exit 143 (I-10) due to accident.,I-10 E,Phoenix,Maricopa,AZ,85009,US,US/Mountain,KPHX,2022-06-05 18:51:00,100.0,100.0,12.0,28.48,10.0,WSW,12.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-695039,Source2,3,2022-02-27 13:17:14,2022-02-27 14:03:15,33.348324,-111.971825,,,0.0,Lane blocked due to crash on I-10 Westbound at Exit 157 Elliot Rd.,I-10,Tempe,Maricopa,AZ,85284,US,US/Mountain,KPHX,2022-02-27 12:51:00,67.0,67.0,11.0,29.03,10.0,NNE,6.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4897123,Source1,2,2022-04-16 20:54:36,2022-04-16 22:15:46,33.470215,-112.392165,33.470232,-112.391483,0.039,Incident on W MONTE VISTA RD near N PEBBLECREEK PW Expect delays.,W Monte Vista Rd,Goodyear,Maricopa,AZ,85395,US,US/Mountain,KLUF,2022-04-16 20:58:00,80.0,80.0,11.0,28.72,10.0,SW,10.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
A-621818,Source2,1,2022-05-16 04:03:57,2022-05-16 04:49:20,33.451248,-112.169113,,,0.0,Crash on 51st Ave at Van Buren St.,W Van Buren St,Phoenix,Maricopa,AZ,85043,US,US/Mountain,KGEU,2022-05-16 03:58:00,80.0,80.0,13.0,28.61,10.0,SSW,7.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Day
A-4168053,Source1,2,2022-05-24 23:49:08,2022-05-26 02:04:49,33.416395,-111.626168,33.418702,-111.625454,0.165,Construction on N 95TH ST WB near E APACHE TRL Road closed. Take alternate route., E Avalon St,Mesa,Maricopa,AZ,85207,US,US/Mountain,KFFZ,2022-05-24 23:51:00,87.0,87.0,12.0,28.54,10.0,W,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-4327889,Source1,2,2022-11-23 18:28:00,2022-11-23 19:48:39,33.430324,-112.639695,33.429077,-112.63296499999998,0.398,Crash blocking the left lane on I-10 Eastbound near SR-85 (MP 112),I-10 E,Buckeye,Maricopa,AZ,85396,US,US/Mountain,KBXK,2022-11-23 18:35:00,61.0,61.0,16.0,28.89,10.0,WNW,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-5001542,Source1,2,2022-01-15 22:12:00,2022-01-15 22:32:30,33.38550925238902,-111.92067503875772,33.38555925238902,-111.91473503875773,0.343,Slow traffic on US-60 E - Superstition Fwy E from Rural Rd/Exit 174 (US-60) to McClintock Dr/Exit 175 (US-60) due to accident.,US-60,Tempe,Maricopa,AZ,85282,US,US/Mountain,KPHX,2022-01-15 21:51:00,59.0,59.0,28.0,28.95,10.0,ESE,7.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-4485265,Source1,2,2022-01-26 08:35:30,2022-01-26 08:59:30,33.593289,-112.117251,33.587134000000006,-112.117046,0.425,Slow traffic on Black Canyon Fwy S - I-17 S from N Black Canyon Hwy to Peoria Ave exit [208] due to accident.,N Black Canyon Fwy,Phoenix,Maricopa,AZ,85029,US,US/Mountain,KDVT,2022-01-26 08:53:00,50.0,50.0,36.0,28.52,10.0,NNE,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5177041,Source1,2,2022-11-18 07:43:30,2022-11-18 09:02:26,33.422265,-111.90908600000002,33.421962,-111.90916599999998,0.021,Incident on S MCCLINTOCK DR near E UNIVERSITY DR Expect delays., S McClintock Dr,Tempe,Maricopa,AZ,85281,US,US/Mountain,KPHX,2022-11-18 07:51:00,49.0,47.0,38.0,28.79,10.0,E,5.0,0.0,Mostly Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-5255529,Source1,2,2022-12-03 16:27:00,2022-12-03 18:51:30,33.235178000000005,-111.932706,33.160026,-111.874685,6.182,Stationary traffic on Maricopa Fwy E - I-10 E - Pearl Harbor Memorial Hwy from Queen Creek Rd/Exit 164 (I-10) to AZ-587/Casa Blanca Rd/Exit 175 (I-10) due to accident.,I-10,Chandler,Maricopa,AZ,85226,US,US/Mountain,KCHD,2022-12-03 16:47:00,55.0,55.0,100.0,28.84,2.0,ESE,9.0,,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5395162,Source1,2,2022-03-23 09:10:24,2022-03-23 10:33:13,33.460035,-112.169082,33.460434,-112.169182,0.028,Incident on N 51ST AVE near W LATHAM ST Expect delays.,N 51st Ave,Phoenix,Maricopa,AZ,85043,US,US/Mountain,KGEU,2022-03-23 08:58:00,65.0,65.0,12.0,29.05,10.0,NNE,21.0,0.0,Fair / Windy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3892759,Source1,2,2022-04-08 20:45:49,2022-04-08 22:07:20,33.616994619209216,-111.89125657028248,33.630314619209216,-111.89026657028248,0.922,Incident on AZ-101 near AZ-101 Expect delays.,AZ-101-LOOP,Scottsdale,Maricopa,AZ,85260,US,US/Mountain,KSDL,2022-04-08 20:53:00,84.0,84.0,7.0,28.2,10.0,CALM,0.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-4415782,Source1,2,2022-12-28 10:50:00,2022-12-28 11:23:30,33.49438548,-112.16881156,33.49501548,-112.16887156,0.044,Stationary traffic on N 51st Ave from W Fairmount Ave to W Indian School Rd due to accident., W Indian School Rd,Phoenix,Maricopa,AZ,85031-2714,US,US/Mountain,KGEU,2022-12-28 10:55:00,53.0,53.0,99.0,28.73,6.0,S,7.0,0.0,Cloudy,True,False,False,False,False,False,False,False,True,False,False,False,False,Day,Day,Day,Day
A-613952,Source2,2,2022-05-23 07:14:13,2022-05-23 07:56:50,33.386261,-111.816338,,,0.0,Right lane blocked due to crash on US-60 Westbound near Exit 180 Mesa Dr.,US-60,Mesa,Maricopa,AZ,85204,US,US/Mountain,KFFZ,2022-05-23 06:51:00,70.0,70.0,25.0,28.64,10.0,E,6.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-727624,Source2,2,2022-02-01 07:37:49,2022-02-01 08:07:29,33.495071,-112.186462,,,0.0,Accident on Indian School Rd at 59th Ave.,N 59th Ave,Phoenix,Maricopa,AZ,85033-4104,US,US/Mountain,KGEU,2022-02-01 07:58:00,48.0,48.0,55.0,28.71,10.0,CALM,0.0,0.0,Partly Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-680444,Source2,2,2022-03-11 08:10:19,2022-03-11 08:38:42,33.258571999999994,-111.858398,,,0.0,Crash on Alma School Rd at Sandpiper Dr.,S Alma School Rd,Chandler,Maricopa,AZ,85248,US,US/Mountain,KCHD,2022-03-11 07:47:00,46.0,42.0,46.0,28.86,10.0,SSW,9.0,,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-4045123,Source1,2,2022-12-20 05:42:00,2022-12-20 09:46:00,33.462488,-112.213774,33.461578,-112.093439,6.937,Slow traffic on Papago Fwy E - I-10 E - Pearl Harbor Memorial Hwy from 75th Ave/Exit 136 (I-10) to 7th Ave/Exit 144 (I-10) due to accident.,I-10,Phoenix,Maricopa,AZ,85043,US,US/Mountain,KGEU,2022-12-20 05:55:00,39.0,35.0,77.0,29.1,10.0,NW,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-4833840,Source1,2,2022-03-23 18:29:08,2022-03-23 20:08:19,33.38568091376597,-111.86473488754336,33.38573091376597,-111.85114488754336,0.784,Incident on E AZ-60 near E AZ-60 Expect delays.,Superstition Fwy E,Mesa,Maricopa,AZ,85202,US,US/Mountain,KCHD,2022-03-23 18:47:00,77.0,77.0,6.0,28.73,10.0,SSW,12.0,,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4070485,Source1,2,2022-06-15 23:32:00,2022-06-16 02:05:30,33.355154,-111.644154,33.351178999999995,-111.644093,0.275,Crash blocking the exit ramp on 202-LOOP Southbound near SR-24 Eastbound (33),AZ-202 Loop S,Mesa,Maricopa,AZ,85212,US,US/Mountain,KIWA,2022-06-15 23:50:00,88.0,88.0,12.0,28.32,10.0,VAR,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-5160060,Source1,2,2022-05-19 13:29:30,2022-05-19 14:53:00,33.436006,-111.899071,33.435895,-111.943955,2.588,Stationary traffic on AZ-202 Loop W - Red Mountain Fwy W from AZ-101/Exit 9 (AZ-202 Loop/Red Mountain Fwy) to N Center Pkwy/Exit 6 (AZ-202 Loop/Red Mountain Fwy) due to accident.,AZ-202-LOOP,Tempe,Maricopa,AZ,85281,US,US/Mountain,KPHX,2022-05-19 13:51:00,95.0,95.0,11.0,28.57,10.0,VAR,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4675054,Source1,2,2022-10-07 08:47:00,2022-10-07 10:45:00,33.535377000000004,-112.112433,33.471336,-112.11241499999998,4.425,Slow traffic on Black Canyon Fwy S - US-60 E - I-17 S from Glendale Ave/Exit 205 (I-17) to McDowell Rd/Exit 200B (I-17) due to accident.,Black Canyon Fwy S,Phoenix,Maricopa,AZ,85015,US,US/Mountain,KPHX,2022-10-07 08:51:00,79.0,79.0,36.0,28.87,10.0,ENE,13.0,0.0,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5176516,Source1,2,2022-09-07 06:49:00,2022-09-07 10:22:27,33.255699,-111.948143,33.268316,-111.957909,1.038,Crash on the right shoulder on I-10 Westbound near SR-347 S (MP 164),Queen Creek Rd,Chandler,Maricopa,AZ,85226,US,US/Mountain,KCHD,2022-09-07 06:47:00,82.0,82.0,54.0,28.69,10.0,CALM,0.0,,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-746118,Source2,2,2022-01-16 11:17:23,2022-01-16 12:15:56,33.539368,-112.112251,,,0.0,Accident on I-17 Black Canyon Hwy Northbound at Exit 205.,Black Canyon Fwy N,Phoenix,Maricopa,AZ,85021,US,US/Mountain,KDVT,2022-01-16 10:53:00,60.0,60.0,25.0,28.49,10.0,W,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5228987,Source1,2,2022-11-22 14:25:00,2022-11-22 16:30:30,33.462158,-112.035346,33.462179,-112.044827,0.546,Stationary traffic from AZ-202 Loop W to I-10 W due to accident.,AZ-202 Loop W,Phoenix,Maricopa,AZ,85006,US,US/Mountain,KPHX,2022-11-22 14:51:00,73.0,73.0,15.0,28.79,10.0,NE,3.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3808886,Source1,2,2022-03-21 17:23:11,2022-03-21 18:45:02,33.36376,-111.911212,33.363764,-111.910435,0.045,Incident on E GUADALUPE RD near S MCCLINTOCK DR Expect delays., E Guadalupe Rd,Tempe,Maricopa,AZ,85283-3939,US,US/Mountain,KPHX,2022-03-21 17:51:00,76.0,76.0,8.0,28.63,10.0,SW,15.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-5120855,Source1,2,2022-08-26 06:30:00,2022-08-26 08:15:30,33.461633,-112.148098,33.461208,-112.088225,3.451,Slow traffic on Papago Fwy E - I-10 E - Pearl Harbor Memorial Hwy from 51st Ave/Exit 139 (I-10) to 7th Ave/Exit 144 (I-10) due to accident.,I-10 E,Phoenix,Maricopa,AZ,85009,US,US/Mountain,KPHX,2022-08-26 06:51:00,87.0,87.0,53.0,28.68,10.0,ESE,6.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4380269,Source1,2,2022-11-14 07:20:00,2022-11-14 08:32:00,33.293859999999995,-111.745996,33.287403999999995,-111.840952,5.502000000000002,Slow traffic on AZ-202 Loop W - Santan Fwy W from Williams Field Rd (AZ-202 Loop/Santan Fwy) to AZ-87/Arizona Ave (AZ-202 Loop/Santan Fwy) due to accident.,AZ-202 Loop W,Gilbert,Maricopa,AZ,85295,US,US/Mountain,KIWA,2022-11-14 06:57:00,39.0,33.0,65.0,28.64,10.0,E,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4961189,Source1,2,2022-06-07 15:31:49,2022-06-07 17:19:49,33.493637,-112.420747,33.488963,-112.421821,0.329,Incident on AZ-303 near W INDIAN SCHOOL RD Expect delays.,W Indian School Rd,Goodyear,Maricopa,AZ,85395,US,US/Mountain,KLUF,2022-06-07 15:58:00,103.0,103.0,12.0,28.57,10.0,W,10.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4635417,Source1,2,2022-02-20 21:11:00,2022-02-21 00:25:19,33.768593,-112.13834,33.769102000000004,-112.13121,0.411,Incident on AZ-303 LOOP EB near AGUA FRIA RIV Left shoulder closed.,AZ-303 Loop N,Phoenix,Maricopa,AZ,85085,US,US/Mountain,KDVT,2022-02-20 20:53:00,60.0,60.0,20.0,28.24,10.0,NE,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-4241305,Source1,2,2022-02-13 22:29:00,2022-02-14 00:30:55,33.32832455619179,-111.713608502809,33.32788455619179,-111.72776850280898,0.818,Incident on AZ-202 LOOP WB near WILLIAMS FIELD RD Right lane blocked. Expect delays.,AZ-202-LOOP,Gilbert,Maricopa,AZ,85296,US,US/Mountain,KCHD,2022-02-13 20:47:00,66.0,66.0,21.0,28.82,10.0,CALM,0.0,,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-4738840,Source1,2,2022-05-04 22:28:37,2022-05-04 23:53:19,33.461920022804925,-112.09920287078808,33.462100022804925,-112.11783287078808,1.074,Crash blocking the HOV lane on I-10 Westbound near 19th Ave (144),I-10,Phoenix,Maricopa,AZ,85007,US,US/Mountain,KPHX,2022-05-04 22:46:00,81.0,81.0,11.0,28.64,10.0,SW,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-4723589,Source1,2,2022-12-23 16:25:37,2022-12-23 17:47:40,33.460701,-112.340899,33.461422,-112.34089099999998,0.05,Incident on N DYSART RD near HOUSE 1300 Expect delays., N Dysart Rd,Avondale,Maricopa,AZ,85392-1202,US,US/Mountain,KGEU,2022-12-23 15:55:00,66.0,66.0,25.0,28.92,10.0,SSW,3.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-4758861,Source1,2,2022-01-03 07:09:30,2022-01-03 09:14:30,33.462078000000005,-112.157298,33.461639,-112.10987,2.734,Slow traffic on Papago Fwy E - I-10 E - Pearl Harbor Memorial Hwy from 51st Ave/Exit 139 (I-10) to I-17/Exit 143 (I-10) due to accident.,I-10 E,Phoenix,Maricopa,AZ,85043,US,US/Mountain,KGEU,2022-01-03 06:58:00,35.0,35.0,76.0,29.01,10.0,CALM,0.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-5389089,Source1,2,2022-09-14 07:43:30,2022-09-14 08:17:30,33.66860032,-112.12716222,33.66860032,-112.10800222,1.102,Slow traffic on Loop 101 E - AZ-101 Loop E from 35th Ave/Exit 22 (Agua Fria Fwy/AZ-101) to 27th Ave (Agua Fria Fwy/AZ-101) due to accident.,,Phoenix,Maricopa,AZ,85027,US,US/Mountain,KDVT,2022-09-14 07:53:00,76.0,76.0,58.0,28.26,9.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3902602,Source1,2,2022-11-02 11:26:37,2022-11-02 14:08:42,33.485040000000005,-111.926088,33.485167,-111.926157,0.01,Incident on N SCOTTSDALE RD near HOUSE 3200 Road hazard. Expect long delays.,N Scottsdale Rd,Scottsdale,Maricopa,AZ,85251,US,US/Mountain,KPHX,2022-11-02 11:51:00,74.0,74.0,32.0,28.78,10.0,S,9.0,0.0,Mostly Cloudy,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4721174,Source1,2,2022-04-21 15:44:00,2022-04-21 18:07:00,33.427165,-112.03343,33.444956,-112.03714,1.248,Slow traffic on I-10 W - Pearl Harbor Memorial Hwy - Papago Fwy W from 24th St/Exit 150B (I-10) to Jefferson St/Exit 148 (I-10) due to accident.,I-10 W,Phoenix,Maricopa,AZ,85034,US,US/Mountain,KPHX,2022-04-21 15:51:00,91.0,91.0,9.0,28.63,10.0,W,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5250315,Source1,2,2022-12-19 06:17:00,2022-12-19 08:56:30,33.46253,-112.209326,33.461578,-112.093439,6.68,Slow traffic on Papago Fwy E - I-10 E - Pearl Harbor Memorial Hwy from 75th Ave/Exit 136 (I-10) to 7th Ave/Exit 144 (I-10) due to accident.,I-10 E,Phoenix,Maricopa,AZ,85043,US,US/Mountain,KGEU,2022-12-19 05:55:00,37.0,30.0,77.0,28.98,10.0,NNW,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-5188051,Source1,2,2022-05-14 17:46:53,2022-05-14 19:42:18,33.443779,-112.558808,33.451715,-112.534244,1.519,Incident on I-10 EB near WATSON RD Right lane blocked. Expect delays.,I-10 E,Buckeye,Maricopa,AZ,85326,US,US/Mountain,KBXK,2022-05-14 17:55:00,100.0,100.0,4.0,28.71,10.0,SSW,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5060337,Source1,2,2022-05-16 07:44:17,2022-05-16 09:02:50,33.50928,-112.073678,33.509285,-112.072585,0.063,Incident on E CAMELBACK RD near N CENTRAL AVE Expect delays., E Camelback Rd,Phoenix,Maricopa,AZ,85012-1621,US,US/Mountain,KPHX,2022-05-16 07:51:00,77.0,77.0,15.0,28.62,10.0,E,10.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-4009223,Source1,2,2022-12-21 23:59:15,2022-12-22 01:17:14,33.435793,-112.008816,33.435803,-112.00636000000002,0.142,Incident on E SKY HARBOR BLVD near HOUSE 3400 Expect delays.,E Sky Harbor Blvd,Phoenix,Maricopa,AZ,85034,US,US/Mountain,KPHX,2022-12-21 23:51:00,47.0,44.0,61.0,28.86,10.0,E,7.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-711375,Source2,2,2022-02-14 06:41:29,2022-02-14 07:12:00,33.669052,-112.134483,,,0.0,Middle lane blocked due to crash on AZ-101-LOOP Eastbound at Exit 22 Beardsley Rd.,AZ-101-LOOP,Phoenix,Maricopa,AZ,85027,US,US/Mountain,KDVT,2022-02-14 06:53:00,48.0,48.0,33.0,28.47,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-5124317,Source1,2,2022-09-15 07:24:00,2022-09-15 08:44:30,33.396587,-111.967289,33.407233000000005,-111.970155,0.754,Incident on I-10 WB near BROADWAY RD Center lane blocked. Expect Delays.,I-10 W,Tempe,Maricopa,AZ,85282,US,US/Mountain,KPHX,2022-09-15 07:51:00,80.0,80.0,48.0,28.69,10.0,SW,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4017958,Source1,2,2022-02-08 14:20:00,2022-02-08 15:34:30,33.462733,-112.183949,33.462648,-112.132121,2.987,Stationary traffic on Papago Fwy E - I-10 E - Pearl Harbor Memorial Hwy from 67th Ave/Exit 137 (I-10) to 35th Ave/Exit 141 (I-10) due to accident.,I-10 E,Phoenix,Maricopa,AZ,85043,US,US/Mountain,KGEU,2022-02-08 13:58:00,71.0,71.0,12.0,28.93,10.0,S,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3786027,Source1,2,2022-02-25 15:32:00,2022-02-25 17:20:30,33.613989000000004,-112.116781,33.535377000000004,-112.112433,5.437,Slow traffic on Black Canyon Fwy S - I-17 S from Greenway Rd/Exit 211 (I-17) to Bethany Home Rd/Exit 204 (I-17) due to accident.,Black Canyon Fwy S,Phoenix,Maricopa,AZ,85023,US,US/Mountain,KDVT,2022-02-25 15:53:00,61.0,61.0,23.0,28.42,10.0,WSW,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-724687,Source2,3,2022-02-02 17:15:21,2022-02-02 18:00:43,33.495521999999994,-112.112961,,,0.0,Lane blocked due to accident on I-17 Southbound at Exit 202 Black Canyon Hwy.,Black Canyon Fwy N,Phoenix,Maricopa,AZ,85015,US,US/Mountain,KPHX,2022-02-02 16:51:00,60.0,60.0,10.0,28.57,10.0,WSW,10.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-720000,Source2,2,2022-02-07 06:45:05,2022-02-07 07:30:50,33.523979,-112.129921,,,0.0,Crash on Bethany Home Rd at 33rd Ave.,N 33rd Ave,Phoenix,Maricopa,AZ,85017,US,US/Mountain,KPHX,2022-02-07 06:51:00,55.0,55.0,17.0,29.09,10.0,E,7.0,0.0,Fair,False,False,True,False,False,True,False,False,False,False,False,True,False,Night,Night,Day,Day
A-3970956,Source1,2,2022-04-27 09:15:30,2022-04-27 10:26:00,33.418413,-111.891099,33.432102,-111.89087,0.946,Slow traffic on AZ-101 Loop N - Price Fwy N - Loop 101 N from Broadway Rd/Exit 53 (Price Fwy/AZ-101) to AZ-202/Exit 51 (Price Fwy/Pima Fwy/AZ-101) due to accident.,E Victory Dr,Tempe,Maricopa,AZ,85281,US,US/Mountain,KPHX,2022-04-27 08:51:00,75.0,75.0,14.0,28.66,10.0,ESE,12.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3948577,Source1,2,2022-02-11 00:41:00,2022-02-11 01:59:47,33.49436,-112.233794,33.494335,-112.234665,0.05,Incident on INDIAN SCHOOL RD near HOUSE 8100 Expect delays., W Indian School Rd,Phoenix,Maricopa,AZ,85033-2903,US,US/Mountain,KGEU,2022-02-11 00:58:00,59.0,59.0,28.0,28.82,10.0,N,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,True,False,False,False,Night,Night,Night,Night
A-3982161,Source1,2,2022-01-21 06:48:00,2022-01-21 07:41:30,33.596045000000004,-112.117019,33.565382,-112.117076,2.119,Stationary traffic on Black Canyon Fwy S - I-17 S from Thunderbird Rd/Exit 210 (I-17) to Dunlap Ave/Exit 207 (I-17) due to accident.,Black Canyon Fwy S,Phoenix,Maricopa,AZ,85029,US,US/Mountain,KDVT,2022-01-21 06:53:00,45.0,45.0,42.0,28.43,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-739253,Source2,2,2022-01-21 04:03:11,2022-01-21 04:32:35,33.422829,-112.203957,,,0.0,Accident on 67th Ave Southbound at Lower Buckeye Rd.,S 67th Ave,Phoenix,Maricopa,AZ,85043,US,US/Mountain,KGEU,2022-01-21 03:58:00,44.0,41.0,56.0,28.92,10.0,N,6.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
A-4232427,Source1,4,2022-01-15 14:30:00,2022-01-15 20:15:00,33.203517,-111.875759,33.218037,-111.875774,1.003,Incident on DOBSON RD near HUNT HWY Road closed. Take alternate route.,E Hunt Hwy,Chandler,Maricopa,AZ,85248,US,US/Mountain,KCHD,2022-01-15 14:47:00,72.0,72.0,16.0,28.83,10.0,E,7.0,,Fair,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-4642054,Source1,2,2022-09-06 13:43:39,2022-09-06 15:25:22,33.578297,-112.179208,33.579077000000005,-112.179203,0.054,Incident on N 56TH DR near HOUSE 10200 Expect delays., W Brown St,Glendale,Maricopa,AZ,85302-1406,US,US/Mountain,KGEU,2022-09-06 13:56:00,105.0,105.0,13.0,28.73,10.0,E,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-612550,Source2,2,2022-05-24 11:45:20,2022-05-24 12:14:31,33.386387,-111.724854,,,0.0,Lane blocked due to crash on US-60 Eastbound before Exit 186 Higley Rd.,,Mesa,Maricopa,AZ,85206,US,US/Mountain,KFFZ,2022-05-24 11:51:00,90.0,90.0,10.0,28.61,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4377893,Source1,2,2022-08-23 17:29:15,2022-08-23 19:11:01,33.480226,-112.043743,33.480231,-112.042916,0.048,Incident on E THOMAS RD near HOUSE 1700 Expect delays., E Thomas Rd,Phoenix,Maricopa,AZ,85016-7603,US,US/Mountain,KPHX,2022-08-23 17:51:00,102.0,102.0,27.0,28.51,10.0,ENE,12.0,0.0,Partly Cloudy,False,False,True,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-4981437,Source1,2,2022-09-15 18:20:00,2022-09-15 18:34:30,33.461534,-112.099743,33.461581,-112.09551299999998,0.244,Stationary traffic on Papago Fwy E - I-10 E - Pearl Harbor Memorial Hwy from 27th Ave/Exit 142 (I-10) to 19th Ave/Exit 143C (I-10) due to accident.,I-10 E,Phoenix,Maricopa,AZ,85007,US,US/Mountain,KPHX,2022-09-15 17:51:00,97.0,97.0,19.0,28.58,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
