ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-807461,Source2,2,2021-11-23 07:57:58,2021-11-23 08:44:34,32.25782,-110.914108,,,0.0,Accident on Glenn St at Dodge Blvd.,E Glenn St,Tucson,Pima,AZ,85716-2337,US,US/Mountain,KDMA,2021-11-23 07:58:00,62.0,62.0,32.0,27.19,10.0,SSE,6.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-807462,Source2,2,2021-11-23 07:57:08,2021-11-23 08:56:50,33.406712,-112.082001,,,0.0,Accident on 7th Ave at Broadway Rd.,W Broadway Rd,Phoenix,Maricopa,AZ,85041,US,US/Mountain,KPHX,2021-11-23 07:51:00,68.0,68.0,25.0,28.75,10.0,ESE,5.0,0.0,Mostly Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-807478,Source2,2,2021-11-23 08:07:01,2021-11-23 08:36:42,32.236198,-110.884048,,,0.0,Accident on Speedway Blvd at Rosemont Blvd.,N Rosemont Blvd,Tucson,Pima,AZ,85712,US,US/Mountain,KDMA,2021-11-23 07:58:00,62.0,62.0,32.0,27.19,10.0,SSE,6.0,0.0,Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-807525,Source2,2,2021-11-23 06:33:06,2021-11-23 07:19:32,32.235973,-110.85804,,,0.0,Accident on Speedway Blvd at Wilmot Rd.,E Speedway Blvd,Tucson,Pima,AZ,85712,US,US/Mountain,KDMA,2021-11-23 06:58:00,61.0,61.0,32.0,27.2,10.0,S,8.0,0.0,Mostly Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Day,Day
A-807526,Source2,2,2021-11-23 07:21:56,2021-11-23 07:50:39,33.669582,-112.096375,,,0.0,Left lane blocked due to accident on AZ-101-LOOP Eastbound near 7th Ave.,AZ-101 Loop W,Phoenix,Maricopa,AZ,85027,US,US/Mountain,KDVT,2021-11-23 06:53:00,67.0,67.0,24.0,28.33,10.0,NE,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-807625,Source2,2,2021-11-23 07:41:31,2021-11-23 08:40:51,33.669506,-112.144058,,,0.0,Left lane closed due to accident on AZ-101-LOOP Eastbound near 35th Ave.,AZ-101 Loop W,Glendale,Maricopa,AZ,85308,US,US/Mountain,KDVT,2021-11-23 07:53:00,66.0,66.0,26.0,28.35,9.0,N,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-807646,Source2,2,2021-11-23 07:02:40,2021-11-23 08:02:12,33.524075,-112.112328,,,0.0,Accident on Bethany Home Rd at I-17.,W Bethany Home Rd,Phoenix,Maricopa,AZ,85017,US,US/Mountain,KPHX,2021-11-23 06:51:00,66.0,66.0,27.0,28.75,10.0,SSE,3.0,0.0,Mostly Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Day,Day,Day
A-807702,Source2,2,2021-11-23 07:03:38,2021-11-23 07:52:08,33.458659999999995,-112.17289,,,0.0,Accident on 53rd Ave at Roosevelt St.,W Roosevelt St,Phoenix,Maricopa,AZ,85043,US,US/Mountain,KGEU,2021-11-23 06:58:00,63.0,63.0,34.0,28.78,10.0,NW,3.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-807722,Source2,2,2021-11-23 06:52:22,2021-11-23 07:23:00,33.460224,-112.375626,,,0.0,Left hand shoulder blocked due to accident on I-10 Eastbound at Exit 127 Bullard Ave.,I-10 E,Goodyear,Maricopa,AZ,85338,US,US/Mountain,KGYR,2021-11-23 06:47:00,66.0,66.0,28.0,28.92,10.0,NNE,5.0,,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-807737,Source2,2,2021-11-23 06:52:48,2021-11-23 07:23:00,33.261681,-111.880959,,,0.0,Accident on Dobson Rd at Queen Creek Rd.,S Dobson Rd,Chandler,Maricopa,AZ,85248,US,US/Mountain,KCHD,2021-11-23 06:47:00,63.0,63.0,37.0,28.64,10.0,CALM,0.0,,Mostly Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Day,Day,Day
A-807738,Source2,2,2021-11-23 06:32:27,2021-11-23 07:20:41,33.568226,-112.117439,,,0.0,Right hand shoulder blocked due to accident on I-17 Southbound near Dunlap Ave.,Black Canyon Fwy S,Phoenix,Maricopa,AZ,85021,US,US/Mountain,KDVT,2021-11-23 06:53:00,67.0,67.0,24.0,28.33,10.0,NE,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-807872,Source3,2,2021-11-22 04:24:46,2021-11-22 05:24:22,32.13420900000001,-110.93466200000002,,,0.0,Accident on Valencia Rd at Tucson Blvd.,E Valencia Rd,Tucson,Pima,AZ,85706-5838,US,US/Mountain,KTUS,2021-11-22 03:58:00,63.0,63.0,24.0,27.34,10.0,ESE,9.0,0.0,Mostly Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
A-807873,Source2,2,2021-11-22 04:21:51,2021-11-22 05:13:29,33.495028999999995,-112.107613,,,0.0,Accident on 23rd Ave at Indian School Rd.,W Indian School Rd,Phoenix,Maricopa,AZ,85015-4911,US,US/Mountain,KPHX,2021-11-22 03:51:00,58.0,58.0,28.0,28.94,10.0,CALM,0.0,0.0,Partly Cloudy,True,False,False,False,False,False,False,False,True,False,False,False,False,Night,Night,Night,Night
A-808027,Source2,2,2021-11-22 13:28:26,2021-11-22 14:29:43,33.28651,-111.110443,,,0.0,Lane blocked due to accident on US-60 Westbound at Old Phoenix Rd.,W Old Phoenix Rd,Superior,Pinal,AZ,85173,US,US/Mountain,KP08,2021-11-22 13:56:00,78.0,78.0,17.0,28.52,10.0,E,16.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-808028,Source2,3,2021-11-22 14:19:27,2021-11-22 15:19:08,33.461746000000005,-112.108948,,,0.0,Left lane blocked due to accident on I-17 Southbound at I-10 .,I-10 E,Phoenix,Maricopa,AZ,85009,US,US/Mountain,KPHX,2021-11-22 13:51:00,80.0,80.0,14.0,28.86,10.0,E,8.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-808029,Source2,3,2021-11-22 15:00:56,2021-11-22 15:29:42,33.462128,-112.065079,,,0.0,Right lane blocked due to accident on I-10 Eastbound at Exits 145 145A 7th St.,N 7th St,Phoenix,Maricopa,AZ,85006,US,US/Mountain,KPHX,2021-11-22 14:51:00,80.0,80.0,14.0,28.83,10.0,E,10.0,0.0,Mostly Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-808030,Source2,3,2021-11-22 15:45:52,2021-11-22 16:15:34,33.599953,-112.116745,,,0.0,Lane blocked due to accident on I-17 Black Canyon Fwy Southbound at Dunlap Ave.,Black Canyon Fwy N,Phoenix,Maricopa,AZ,85029,US,US/Mountain,KDVT,2021-11-22 15:53:00,80.0,80.0,14.0,28.41,10.0,ESE,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-808031,Source2,2,2021-11-22 14:20:06,2021-11-22 14:49:41,33.655186,-111.925331,,,0.0,#1 #2 lane blocked due to accident on Scottsdale Rd Northbound at Mayo Blvd.,N Scottsdale Rd,Scottsdale,Maricopa,AZ,85255,US,US/Mountain,KSDL,2021-11-22 13:53:00,80.0,80.0,13.0,28.42,10.0,ESE,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-808035,Source2,3,2021-11-22 16:57:16,2021-11-22 17:58:28,33.448502000000005,-112.108299,,,0.0,Lane blocked due to accident on I-17 Southbound near Jefferson St.,Black Canyon Fwy S,Phoenix,Maricopa,AZ,85009,US,US/Mountain,KPHX,2021-11-22 16:51:00,78.0,78.0,16.0,28.8,10.0,ENE,10.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-808230,Source2,2,2021-11-22 19:46:23,2021-11-22 20:16:03,35.715302,-114.482697,,,0.0,Lane blocked due to accident on US-93 Southbound at Bonanza Dr.,Bonanza Dr,Willow Beach,Mohave,AZ,86445,US,US/Pacific,KBVU,2021-11-22 19:55:00,55.0,55.0,17.0,27.79,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
A-808283,Source2,2,2021-11-22 18:38:12,2021-11-22 19:22:53,33.288361,-111.755745,,,3.400000095367432,Lane blocked due to accident on AZ-202-LOOP Eastbound from Exit 44 Gilbert Rd to Exit 42 Val Vista Dr.,AZ-202 Loop W,Gilbert,Maricopa,AZ,85297,US,US/Mountain,KIWA,2021-11-22 18:47:00,70.0,70.0,21.0,28.57,10.0,ENE,7.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-808284,Source2,2,2021-11-22 18:20:21,2021-11-22 19:24:00,33.596443,-111.891525,,,0.0,Lane blocked due to accident on AZ-101-LOOP Northbound at Exit 40 Cactus Rd.,E Cactus Rd,Scottsdale,Maricopa,AZ,85260,US,US/Mountain,KSDL,2021-11-22 17:53:00,74.0,74.0,18.0,28.37,10.0,ESE,3.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Day
A-808653,Source2,2,2021-11-22 12:22:47,2021-11-22 12:52:31,33.669193,-112.163872,,,0.0,Lane blocked due to accident on AZ-101-LOOP Westbound at Exit 20 Beardsley Rd.,AZ-101 Loop E,Glendale,Maricopa,AZ,85308,US,US/Mountain,KDVT,2021-11-22 11:53:00,78.0,78.0,13.0,28.51,10.0,ESE,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-808706,Source2,3,2021-11-22 12:00:43,2021-11-22 13:00:29,32.194477,-110.977654,,,0.0,Lane blocked due to accident on I-10 Westbound at Exits 259 260 I-19 Exits 101 102.,S 12th Ave,Tucson,Pima,AZ,85713,US,US/Mountain,KTUS,2021-11-22 11:58:00,73.0,73.0,19.0,27.33,10.0,SE,22.0,0.0,Fair / Windy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-808750,Source2,2,2021-11-22 08:47:57,2021-11-22 09:17:01,32.423962,-111.029877,,,0.4399999976158142,Accident on Tangerine Rd between Camino Del Fierro and Shannon Rd.,W Tangerine Rd,Tucson,Pima,AZ,85742,US,US/Mountain,KDMA,2021-11-22 08:58:00,65.0,65.0,24.0,27.38,10.0,E,12.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-808797,Source2,2,2021-11-22 09:05:20,2021-11-22 10:04:51,33.765152,-112.512115,,,0.0,Right lane blocked due to accident on US-60 Grand Ave Westbound near Montgomery Rd.,Grand Ave,Wittmann,Maricopa,AZ,85361,US,US/Mountain,KLUF,2021-11-22 08:58:00,66.0,66.0,23.0,29.01,10.0,NE,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-808976,Source2,2,2021-11-22 06:46:40,2021-11-22 07:17:00,32.351822,-110.974983,,,0.0,Accident on Magee Rd at AZ-77 Oracle Rd.,N Oracle Rd,Tucson,Pima,AZ,85704-6415,US,US/Mountain,KDMA,2021-11-22 06:58:00,59.0,59.0,28.0,27.35,10.0,ESE,9.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Day,Day,Day
A-808977,Source2,2,2021-11-22 07:51:10,2021-11-22 08:20:40,33.362671,-111.893867,,,0.0,Accident on AZ-101-LOOP Northbound at Guadalupe Rd.,AZ-101 Loop N,Mesa,Maricopa,AZ,85202,US,US/Mountain,KCHD,2021-11-22 07:47:00,55.0,55.0,41.0,28.85,10.0,CALM,0.0,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-808978,Source2,2,2021-11-22 07:07:51,2021-11-22 08:07:23,33.870235,-112.141647,,,0.0,Accident on Anthem Way at Navigation Way.,N Navigation Way,Phoenix,Maricopa,AZ,85086,US,US/Mountain,KDVT,2021-11-22 06:53:00,58.0,58.0,23.0,28.53,8.0,NNE,7.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-809024,Source2,2,2021-11-22 07:11:03,2021-11-22 08:10:14,33.656372,-112.114487,,,0.0,Accident on I-17 Northbound at Union Hills Dr.,Black Canyon Fwy S,Phoenix,Maricopa,AZ,85027,US,US/Mountain,KDVT,2021-11-22 06:53:00,58.0,58.0,23.0,28.53,8.0,NNE,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-809043,Source2,2,2021-11-22 07:43:34,2021-11-22 08:13:13,33.079369,-112.110336,,,0.0,Accident on AZ-238 at Ralston Rd.,W Highway 238,Maricopa,Pinal,AZ,85139,US,US/Mountain,KCGZ,2021-11-22 07:56:00,66.0,66.0,23.0,28.62,10.0,ENE,22.0,0.0,Fair / Windy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-809067,Source2,2,2021-11-22 08:12:34,2021-11-22 08:42:04,32.227001,-110.92672,,,0.3700000047683716,Accident on Country Club Rd from 8th St to Calle Corta.,E Calle Corta,Tucson,Pima,AZ,85716-4909,US,US/Mountain,KDMA,2021-11-22 07:58:00,62.0,62.0,25.0,27.36,10.0,ESE,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-809157,Source2,2,2021-11-22 06:10:39,2021-11-22 07:25:13,33.385555,-111.9179,,,0.0,Accident on US-60 Eastbound near McClintock Dr.,Superstition Fwy E,Tempe,Maricopa,AZ,85282,US,US/Mountain,KPHX,2021-11-22 05:51:00,64.0,64.0,21.0,28.94,10.0,ENE,8.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-809247,Source2,2,2021-11-22 05:55:48,2021-11-22 07:41:40,33.467052,-112.11026,,,0.0,Accident on I-17 Southbound near McDowell Rd.,Black Canyon Fwy N,Phoenix,Maricopa,AZ,85009,US,US/Mountain,KPHX,2021-11-22 05:51:00,64.0,64.0,21.0,28.94,10.0,ENE,8.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-809336,Source2,2,2021-11-22 05:50:50,2021-11-22 06:19:28,33.461079,-112.080391,,,0.0,Left hand shoulder blocked due to accident on I-10 Eastbound near 7th St.,I-10 E,Phoenix,Maricopa,AZ,85003,US,US/Mountain,KPHX,2021-11-22 05:51:00,64.0,64.0,21.0,28.94,10.0,ENE,8.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-809467,Source2,2,2021-11-22 06:50:56,2021-11-22 07:20:22,33.385796,-111.875687,,,0.0,Accident on US-60 Eastbound at Exit 177 Dobson Rd.,Superstition Fwy E,Mesa,Maricopa,AZ,85202,US,US/Mountain,KCHD,2021-11-22 06:47:00,55.0,55.0,38.0,28.84,10.0,CALM,0.0,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-809644,Source2,3,2021-11-21 20:45:47,2021-11-21 21:54:17,33.461535999999995,-112.447296,,,0.0,HOV lane blocked due to accident on I-10 Eastbound at Exit 123 / Citrus Rd.,I-10 E,Goodyear,Maricopa,AZ,85338,US,US/Mountain,KGYR,2021-11-21 20:47:00,70.0,70.0,16.0,29.07,10.0,NNE,13.0,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-809671,Source2,3,2021-11-21 20:18:53,2021-11-21 21:01:51,33.467304,-112.110634,,,0.0,Right lane closed due to accident on I-17 Southbound at McDowell Rd.,Black Canyon Fwy S,Phoenix,Maricopa,AZ,85009,US,US/Mountain,KPHX,2021-11-21 19:51:00,75.0,75.0,11.0,28.89,10.0,NE,12.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-809798,Source2,2,2021-11-21 13:26:51,2021-11-21 13:54:55,33.393372,-111.57196,,,0.0,Restrictions due to accident on Delaware Dr at Southern Ave.,W Southern Ave,Apache Junction,Pinal,AZ,85120-7654,US,US/Mountain,KIWA,2021-11-21 13:50:00,82.0,82.0,12.0,28.63,10.0,NNE,13.0,0.0,Partly Cloudy,False,False,True,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-809893,Source2,3,2021-11-21 10:46:12,2021-11-21 11:15:04,33.391884000000005,-111.967873,,,0.0,Right lane blocked due to accident on I-10 Eastbound near Exit 154 / Southern Avenue.,US-60 E,Tempe,Maricopa,AZ,85282,US,US/Mountain,KPHX,2021-11-21 10:51:00,74.0,74.0,21.0,28.94,10.0,NW,3.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-810092,Source2,2,2021-11-20 19:55:16,2021-11-20 20:23:39,33.28735,-111.86508899999998,,,0.0,Right lane blocked due to accident on AZ-202-LOOP Westbound at Exit 48 Alma School Rd.,AZ-202 Loop W,Chandler,Maricopa,AZ,85286,US,US/Mountain,KCHD,2021-11-20 19:47:00,68.0,68.0,30.0,28.69,10.0,CALM,0.0,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-810144,Source2,3,2021-11-20 18:16:04,2021-11-20 19:14:06,33.525284,-112.112206,,,0.0,Right lane blocked due to accident on I-17 Northbound at Exit 204 / Glendale Ave.,Black Canyon Fwy N,Phoenix,Maricopa,AZ,85015,US,US/Mountain,KPHX,2021-11-20 17:51:00,77.0,77.0,15.0,28.78,10.0,W,6.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-810166,Source2,2,2021-11-20 18:22:45,2021-11-20 19:06:24,33.415695,-111.891502,,,0.0,Lane blocked due to accident on AZ-101-LOOP Southbound at Exit 52 Price Rd.,AZ-101 Loop S,Tempe,Maricopa,AZ,85281,US,US/Mountain,KPHX,2021-11-20 18:51:00,73.0,73.0,19.0,28.78,10.0,SW,3.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-810284,Source2,3,2021-11-20 13:19:42,2021-11-20 14:04:14,33.425507,-112.625267,,,0.0,Right lane blocked due to accident on I-10 Eastbound at Exit 112 / AZ-85.,I-10 E,Buckeye,Maricopa,AZ,85326,US,US/Mountain,KBXK,2021-11-20 13:15:00,75.0,75.0,19.0,28.91,10.0,SE,9.0,0.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-810489,Source2,3,2021-11-19 19:28:16,2021-11-19 20:28:47,32.462135,-111.216331,,,0.0,Lane blocked due to accident on I-10 Westbound at Exit 236 Sandario Rd.,Pearl Harbor Memorial Highway,Marana,Pima,AZ,85653,US,US/Mountain,KRYN,2021-11-19 10:45:00,72.0,72.0,16.0,27.62,10.0,ENE,13.0,,Fair,False,False,False,False,False,False,False,False,False,True,False,False,False,Night,Night,Night,Night
A-810554,Source2,2,2021-11-19 20:05:40,2021-11-19 20:56:30,33.38636,-111.737411,,,0.0,Lane blocked due to accident on US-60 Westbound at Exit 185 Greenfield Rd.,Superstition Fwy E,Mesa,Maricopa,AZ,85206,US,US/Mountain,KFFZ,2021-11-19 19:51:00,73.0,73.0,20.0,28.78,10.0,CALM,0.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-810563,Source2,2,2021-11-19 20:07:32,2021-11-19 20:37:06,33.451275,-111.890327,,,0.0,Lane blocked due to accident on AZ-101-LOOP Southbound at Exit 50 Mckellips Rd.,AZ-101 Loop N,Scottsdale,Maricopa,AZ,85256,US,US/Mountain,KFFZ,2021-11-19 19:51:00,73.0,73.0,20.0,28.78,10.0,CALM,0.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-810641,Source2,2,2021-11-19 05:07:26,2021-11-19 06:06:58,33.63718,-112.056847,,,0.0,Accident on Greenway Pkwy at 12th St.,E Greenway Pkwy,Phoenix,Maricopa,AZ,85022,US,US/Mountain,KDVT,2021-11-19 04:53:00,65.0,65.0,19.0,28.45,10.0,E,7.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-810712,Source2,3,2021-11-19 18:33:07,2021-11-19 19:02:54,33.428596,-112.039864,,,0.0,Lane blocked due to accident on I-10 Eastbound at Exit 150 I-17 Exit 194.,I-17 N,Phoenix,Maricopa,AZ,85034,US,US/Mountain,KPHX,2021-11-19 18:51:00,73.0,73.0,20.0,28.77,10.0,SW,3.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-810751,Source2,2,2021-11-19 15:30:14,2021-11-19 16:00:02,33.460476,-112.036407,,,0.0,Lane blocked due to accident on AZ-202-LOOP Westbound at Exit 1.,N 21st Pl,Phoenix,Maricopa,AZ,85006-3111,US,US/Mountain,KPHX,2021-11-19 15:51:00,80.0,80.0,13.0,28.77,10.0,CALM,0.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-810752,Source2,3,2021-11-19 17:29:28,2021-11-19 17:59:04,33.524075,-112.112328,,,0.0,HOV lane blocked due to accident on I-17 Southbound at Bethany Home Rd.,W Bethany Home Rd,Phoenix,Maricopa,AZ,85017,US,US/Mountain,KPHX,2021-11-19 17:51:00,77.0,77.0,15.0,28.77,10.0,CALM,0.0,0.0,Mostly Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Day,Day,Day
A-810768,Source2,2,2021-11-19 06:19:18,2021-11-19 07:04:19,33.433212,-112.592201,,,0.0,Right hand shoulder blocked due to accident on I-10 Eastbound at Exit 114 Miller Rd.,I-10 W,Buckeye,Maricopa,AZ,85326,US,US/Mountain,KBXK,2021-11-19 06:15:00,54.0,54.0,28.0,28.98,10.0,N,3.0,0.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-810769,Source2,3,2021-11-19 15:08:22,2021-11-19 15:54:43,33.461535999999995,-112.447296,,,0.0,Lane blocked due to accident on I-10 Westbound at Exit 123 Citrus Rd.,I-10 E,Goodyear,Maricopa,AZ,85338,US,US/Mountain,KGYR,2021-11-19 14:47:00,79.0,79.0,14.0,28.96,10.0,E,5.0,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-810777,Source2,3,2021-11-19 18:27:11,2021-11-19 18:57:00,33.219173,-111.919899,,,0.0,Lane blocked due to accident on I-10 Westbound at Exit 167 Riggs Rd.,E Riggs Rd,Chandler,Maricopa,AZ,85248,US,US/Mountain,KCHD,2021-11-19 19:47:00,70.0,70.0,25.0,28.68,10.0,CALM,0.0,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-810778,Source2,2,2021-11-19 16:34:32,2021-11-19 17:34:22,33.288361,-111.755745,,,0.0,Lane blocked due to accident on AZ-202-LOOP Eastbound at Exit 42 Val Vista Dr.,AZ-202 Loop W,Gilbert,Maricopa,AZ,85297,US,US/Mountain,KIWA,2021-11-19 16:50:00,77.0,77.0,14.0,28.53,10.0,VAR,7.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-810779,Source2,3,2021-11-19 18:27:26,2021-11-19 18:57:16,33.461926,-112.151878,,,0.0,Lane blocked due to accident on I-10 Eastbound at Exit 140 43rd Ave.,N 43rd Ave,Phoenix,Maricopa,AZ,85043,US,US/Mountain,KGEU,2021-11-19 18:38:00,70.0,70.0,25.0,28.81,4.0,CALM,0.0,0.0,Haze,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-810780,Source2,2,2021-11-19 16:34:07,2021-11-19 17:33:39,33.629688,-111.890411,,,0.0,HOV lane blocked due to accident on AZ-101-LOOP Westbound at Frank Lloyd Wright Blvd.,N Frank Lloyd Wright Blvd,Scottsdale,Maricopa,AZ,85260,US,US/Mountain,KSDL,2021-11-19 16:53:00,78.0,78.0,15.0,28.34,10.0,WSW,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-810797,Source2,2,2021-11-19 17:40:48,2021-11-19 18:26:51,33.668972,-112.065964,,,0.0,Lane blocked due to accident on AZ-101-LOOP Westbound at Exit 26 Beardsley Rd.,N 7th St,Phoenix,Maricopa,AZ,85024,US,US/Mountain,KDVT,2021-11-19 17:53:00,73.0,73.0,17.0,28.36,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-810798,Source2,3,2021-11-19 17:56:46,2021-11-19 18:26:35,33.683262,-112.112785,,,0.0,Lane blocked due to accident on I-17 Southbound at Deer Valley Dr.,Black Canyon Fwy S,Phoenix,Maricopa,AZ,85027,US,US/Mountain,KDVT,2021-11-19 17:53:00,73.0,73.0,17.0,28.36,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-810805,Source2,3,2021-11-19 18:04:04,2021-11-19 19:06:55,33.461323,-112.392738,,,0.0,Lane blocked due to accident on I-10 Westbound at Exit 126 Estrella Pkwy.,Papago Fwy E,Goodyear,Maricopa,AZ,85338,US,US/Mountain,KGYR,2021-11-19 17:47:00,75.0,75.0,17.0,28.95,10.0,CALM,0.0,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-810850,Source2,2,2021-11-19 17:53:56,2021-11-19 18:23:47,32.231659,-110.963318,,,0.0,Accident on University Blvd at Bean Ave.,N Bean Ave,Tucson,Pima,AZ,85705-7833,US,US/Mountain,KDMA,2021-11-19 17:58:00,72.0,72.0,18.0,27.21,10.0,NW,9.0,0.0,Fair,False,False,True,False,False,False,True,False,False,True,False,False,False,Night,Night,Day,Day
A-811394,Source2,3,2021-11-19 15:30:37,2021-11-19 16:00:27,33.444805,-112.55629,,,0.0,HOV lane blocked due to accident on I-10 Westbound at Exit 117 Watson Rd.,I-10 W,Buckeye,Maricopa,AZ,85326,US,US/Mountain,KBXK,2021-11-19 15:35:00,79.0,79.0,15.0,28.89,10.0,SE,9.0,0.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
